26.0,49.2894,21.2739,-13.9,989.1,87.8,,320.6
27.0,48.16778,17.105829999999994,-2.6,989.0,100.0,2.9,88.1
27.0,,21.2739,-14.5,989.2,87.4,0.4,192.5
28.0,48.16778,17.105829999999994,-3.1,988.8,100.0,2.2,76.4
28.0,49.2894,21.2739,-14.8,989.0,87.0,0.8,153.7
29.0,48.16778,17.105829999999994,-3.7,988.6,100.0,1.1,82.8
29.0,49.2894,21.2739,-15.2,989.1,86.3,0.7,155.0
30.0,48.16778,17.105829999999994,-4.0,988.5,100.0,1.4,81.9
30.0,49.2894,21.2739,-15.4,989.3,86.3,0.6,228.9
31.0,48.16778,17.105829999999994,-4.2,988.9,100.0,0.9,92.8
31.0,49.2894,21.2739,-15.2,989.6,86.0,0.7,208.5
32.0,48.16778,17.105829999999994,-4.4,989.0,100.0,1.2,66.9
32.0,49.2894,21.2739,-13.4,989.9,86.8,0.6,116.9
33.0,48.16778,17.105829999999994,-4.6,988.9,99.0,2.4,83.8
33.0,49.2894,21.2739,-11.2,990.0,81.6,0.7,151.0
34.0,48.16778,17.105829999999994,-4.8,988.7,98.8,2.3,65.8
34.0,49.2894,21.2739,-10.5,989.8,78.3,1.0,9.4
35.0,48.16778,17.105829999999994,-5.2,988.2,99.4,2.3,29.8
35.0,49.2894,21.2739,-9.3,989.6,81.8,0.7,106.4
36.0,48.16778,17.105829999999994,-5.2,987.8,99.3,1.2,70.6
36.0,49.2894,21.2739,-8.6,989.6,81.7,1.9,122.0
37.0,48.16778,17.105829999999994,-5.2,987.4,98.9,1.3,51.9
37.0,49.2894,21.2739,-8.4,,81.1,2.3,107.2
38.0,48.16778,17.105829999999994,-5.3,987.3,97.5,2.4,
38.0,49.2894,21.2739,-8.5,989.3,78.9,0.4,157.5
39.0,48.16778,17.105829999999994,-5.5,987.5,96.5,2.2,71.2
39.0,,21.2739,-8.8,989.1,79.7,0.6,216.1
40.0,48.16778,17.105829999999994,-5.5,987.6,96.6,2.0,59.2
40.0,,21.2739,-11.0,989.0,88.0,0.7,242.8
41.0,48.16778,17.105829999999994,-5.6,987.6,96.1,1.7,64.8
41.0,49.2894,21.2739,-12.4,989.2,87.8,0.8,213.3
,48.16778,17.105829999999994,-5.7,987.6,96.8,3.2,87.3
,49.2894,21.2739,-13.3,989.2,88.5,1.1,209.0
43.0,48.16778,17.105829999999994,-5.8,987.5,96.5,2.3,90.3
43.0,49.2894,21.2739,-14.1,988.9,87.4,0.6,198.3
44.0,48.16778,17.105829999999994,-5.7,987.4,93.8,5.5,81.2
44.0,49.2894,21.2739,-14.6,988.8,87.8,0.6,243.9
45.0,48.16778,17.105829999999994,-5.9,987.3,94.4,5.6,88.1
45.0,49.2894,21.2739,-14.9,988.6,87.5,0.2,203.8
46.0,48.16778,17.105829999999994,-6.0,986.9,95.7,4.6,86.5
46.0,49.2894,21.2739,-15.7,988.3,87.2,0.8,208.1
47.0,48.16778,17.105829999999994,-6.4,986.6,94.0,5.0,76.8
47.0,49.2894,21.2739,-15.9,988.1,85.5,0.7,240.4
48.0,48.16778,17.105829999999994,-6.6,986.0,90.8,5.4,84.4
48.0,49.2894,21.2739,-16.3,987.8,85.6,0.4,210.5
49.0,48.16778,17.105829999999994,-6.7,985.8,89.2,5.2,89.7
49.0,49.2894,21.2739,-16.5,987.4,85.1,0.4,169.3
50.0,48.16778,17.105829999999994,-6.9,985.7,88.3,4.1,83.3
50.0,49.2894,21.2739,-16.7,,84.6,0.1,185.2
51.0,,17.105829999999994,-7.1,985.5,86.3,3.9,86.9
51.0,49.2894,21.2739,-16.9,986.6,84.9,0.5,151.8
52.0,48.16778,,-7.3,985.0,85.0,2.7,65.9
52.0,49.2894,21.2739,-17.2,986.3,85.3,0.6,252.5
53.0,48.16778,17.105829999999994,-7.4,985.4,82.3,4.0,93.4
53.0,49.2894,21.2739,-17.2,986.0,84.8,0.5,143.3
54.0,48.16778,17.105829999999994,-7.4,984.9,81.9,4.3,75.5
,49.2894,21.2739,-17.3,985.6,84.3,0.6,238.1
55.0,48.16778,17.105829999999994,-7.4,984.5,83.9,1.4,98.7
55.0,49.2894,21.2739,-17.1,985.6,84.9,0.8,221.0
56.0,48.16778,17.105829999999994,-7.4,984.4,78.6,4.9,80.8
56.0,49.2894,21.2739,-14.9,985.0,84.4,0.3,180.6
57.0,48.16778,17.105829999999994,-7.3,984.2,78.1,3.5,70.0
57.0,49.2894,21.2739,-12.2,984.1,82.5,0.9,96.9
58.0,48.16778,17.105829999999994,-7.0,983.9,76.5,4.7,88.8
58.0,49.2894,21.2739,-9.4,983.1,76.1,1.1,168.4
59.0,48.16778,17.105829999999994,-7.0,983.2,74.7,3.5,82.7
59.0,49.2894,21.2739,-8.2,982.0,66.5,0.7,124.7
60.0,48.16778,17.105829999999994,-6.9,982.3,,1.4,82.0
,49.2894,21.2739,-7.7,981.6,67.5,0.9,137.5
61.0,48.16778,17.105829999999994,,981.6,75.9,1.5,71.1
61.0,49.2894,21.2739,-7.6,980.8,69.6,0.2,194.1
62.0,48.16778,17.105829999999994,-6.7,981.2,77.7,3.1,88.0
62.0,49.2894,21.2739,-8.3,980.4,73.6,0.4,240.2
63.0,48.16778,17.105829999999994,-6.8,980.8,77.7,2.8,89.2
63.0,49.2894,21.2739,-9.1,980.4,73.7,1.0,28.6
64.0,48.16778,17.105829999999994,-6.7,980.7,,2.8,82.6
64.0,49.2894,21.2739,-10.8,979.9,73.0,1.2,15.8
,48.16778,17.105829999999994,-6.6,980.1,78.8,3.0,87.4
65.0,49.2894,21.2739,-12.2,979.5,79.1,0.8,220.9
66.0,48.16778,17.105829999999994,-6.5,979.6,76.2,3.1,92.9
66.0,49.2894,21.2739,-13.6,978.6,83.6,0.9,191.8
67.0,48.16778,17.105829999999994,-6.4,979.0,76.1,3.7,93.1
67.0,49.2894,21.2739,-14.4,978.2,86.9,0.4,264.3
68.0,48.16778,17.105829999999994,-6.3,978.3,74.1,3.7,101.7
68.0,49.2894,21.2739,-15.3,977.5,87.2,0.6,182.2
69.0,48.16778,17.105829999999994,-6.2,977.6,73.2,3.5,123.1
69.0,49.2894,21.2739,-15.9,977.0,87.1,0.8,190.0
70.0,48.16778,17.105829999999994,-6.3,976.6,74.8,2.1,110.8
70.0,49.2894,21.2739,-16.2,976.4,85.9,0.6,160.9
71.0,48.16778,17.105829999999994,-6.5,975.8,68.2,3.6,98.9
71.0,49.2894,21.2739,-16.7,975.5,85.2,0.4,
72.0,48.16778,17.105829999999994,-7.2,974.7,72.5,4.7,102.1
72.0,49.2894,21.2739,-17.1,974.7,84.9,0.5,151.2
73.0,48.16778,17.105829999999994,-7.6,973.9,75.2,4.3,97.8
73.0,,21.2739,-17.5,974.2,85.2,0.2,151.6
74.0,48.16778,17.105829999999994,-7.7,972.8,78.8,4.0,102.0
74.0,49.2894,21.2739,-18.0,973.8,84.5,0.3,241.5
75.0,48.16778,17.105829999999994,-7.9,971.6,82.6,3.3,110.2
75.0,49.2894,21.2739,-17.9,973.1,85.4,0.2,196.0
76.0,48.16778,17.105829999999994,-8.2,970.5,85.0,4.8,84.1
76.0,49.2894,21.2739,-18.1,972.4,84.8,0.5,169.0
77.0,48.16778,17.105829999999994,-8.2,969.7,86.8,5.6,94.7
77.0,49.2894,21.2739,-18.5,972.0,83.6,0.5,178.6
78.0,48.16778,17.105829999999994,-8.4,969.5,87.0,4.4,100.1
78.0,49.2894,21.2739,-18.5,971.4,83.2,0.2,147.6
79.0,48.16778,17.105829999999994,-8.5,968.9,89.9,4.9,70.5
79.0,,21.2739,-17.8,970.9,84.3,0.8,149.5
80.0,48.16778,17.105829999999994,-8.9,968.5,88.7,6.8,91.7
80.0,49.2894,21.2739,-14.9,970.5,85.4,0.6,316.1
81.0,48.16778,17.105829999999994,-9.1,968.4,88.0,6.5,91.4
81.0,49.2894,21.2739,-12.2,969.8,87.0,3.5,109.9
82.0,48.16778,17.105829999999994,-9.1,967.7,88.3,5.6,90.1
82.0,49.2894,21.2739,-9.9,968.8,83.0,,114.7
83.0,48.16778,17.105829999999994,-9.0,967.1,87.3,6.9,91.5
83.0,49.2894,21.2739,-9.9,967.7,81.1,2.9,123.7
84.0,48.16778,17.105829999999994,-9.2,966.4,90.3,5.0,89.1
84.0,49.2894,21.2739,-10.4,966.8,83.9,2.5,89.9
85.0,48.16778,17.105829999999994,-9.2,965.9,90.5,6.5,95.3
85.0,49.2894,21.2739,-9.6,965.9,84.6,2.6,112.4
86.0,48.16778,17.105829999999994,-9.3,965.6,92.2,4.7,92.4
86.0,49.2894,21.2739,-9.1,965.3,83.8,2.7,121.5
87.0,48.16778,17.105829999999994,-9.3,965.7,91.8,4.5,93.7
87.0,49.2894,21.2739,-8.9,965.0,84.1,2.2,85.6
88.0,48.16778,17.105829999999994,,965.7,94.1,4.2,77.0
88.0,49.2894,21.2739,-8.8,964.9,84.8,2.5,88.5
89.0,48.16778,17.105829999999994,-9.1,965.8,95.2,2.8,77.6
89.0,49.2894,21.2739,-8.8,964.4,86.3,2.2,128.6
90.0,48.16778,17.105829999999994,-9.0,965.7,95.2,3.3,86.0
90.0,49.2894,21.2739,-8.9,964.2,82.9,2.3,129.7
91.0,48.16778,17.105829999999994,-8.9,965.7,95.1,1.9,
91.0,49.2894,21.2739,-8.7,963.9,,1.9,100.2
92.0,48.16778,17.105829999999994,-9.0,965.8,95.2,3.0,78.4
92.0,49.2894,21.2739,-9.1,963.7,86.5,2.5,104.0
93.0,48.16778,17.105829999999994,-9.0,965.9,95.3,2.6,71.1
93.0,49.2894,21.2739,-8.9,963.2,85.5,1.6,110.9
94.0,48.16778,17.105829999999994,-8.9,966.3,95.1,3.4,89.1
94.0,49.2894,21.2739,-8.9,963.0,86.2,0.9,107.4
95.0,48.16778,17.105829999999994,-8.7,966.2,94.8,,77.6
95.0,49.2894,21.2739,-8.6,,86.2,1.2,10.3
96.0,48.16778,17.105829999999994,-8.5,966.1,95.5,,90.4
96.0,49.2894,21.2739,-8.7,963.3,,0.7,83.3
97.0,48.16778,17.105829999999994,-8.3,966.3,95.5,2.0,68.2
97.0,49.2894,21.2739,-8.5,963.4,87.2,0.7,145.7
98.0,48.16778,17.105829999999994,-8.2,966.6,95.6,1.1,78.6
98.0,49.2894,21.2739,-8.4,963.2,84.1,0.6,68.1
99.0,48.16778,17.105829999999994,-8.1,966.4,96.0,2.5,85.4
99.0,49.2894,21.2739,-8.4,,86.6,0.2,102.9
100.0,48.16778,17.105829999999994,-7.9,,96.1,1.9,69.7
100.0,49.2894,21.2739,-8.2,963.2,84.7,0.3,108.8
101.0,48.16778,,-7.8,966.2,96.3,1.8,71.6
101.0,49.2894,21.2739,-8.7,963.4,88.3,0.3,124.3
102.0,48.16778,17.105829999999994,-7.8,966.1,95.9,1.2,50.5
102.0,49.2894,21.2739,-9.8,963.9,90.4,1.0,192.5
103.0,48.16778,17.105829999999994,-7.7,966.4,96.0,4.2,84.5
103.0,49.2894,21.2739,-10.0,964.3,91.8,0.4,274.1
104.0,48.16778,17.105829999999994,-7.7,967.0,95.8,3.6,76.3
104.0,49.2894,21.2739,-9.0,964.8,88.1,0.5,44.9
105.0,48.16778,17.105829999999994,-7.5,967.4,95.7,5.5,85.8
105.0,49.2894,21.2739,-7.8,965.1,88.1,1.0,297.2
106.0,48.16778,17.105829999999994,-7.0,967.5,94.0,3.4,83.3
106.0,49.2894,21.2739,-6.1,965.2,80.5,2.3,138.7
107.0,48.16778,17.105829999999994,-6.8,967.5,89.8,3.8,100.3
107.0,49.2894,21.2739,-6.4,965.4,81.4,2.1,115.7
108.0,48.16778,17.105829999999994,-6.2,967.1,88.6,3.5,71.2
108.0,49.2894,21.2739,-6.1,965.8,82.4,2.9,129.8
109.0,48.16778,17.105829999999994,-5.9,967.3,89.4,2.9,72.0
109.0,49.2894,21.2739,-6.1,965.9,84.7,2.9,141.1
110.0,48.16778,17.105829999999994,-6.1,967.8,90.4,1.7,99.1
110.0,49.2894,21.2739,,966.7,82.9,3.5,113.2
111.0,48.16778,17.105829999999994,-6.2,967.8,91.3,1.5,63.5
111.0,49.2894,,-6.4,967.3,85.3,3.4,113.8
112.0,48.16778,17.105829999999994,-6.0,969.0,92.3,,138.5
112.0,49.2894,21.2739,-6.7,967.8,86.7,3.6,119.9
113.0,48.16778,17.105829999999994,-5.8,969.5,91.3,1.9,75.3
113.0,49.2894,21.2739,-6.9,968.1,89.5,3.1,115.5
,48.16778,17.105829999999994,-5.9,969.4,92.0,1.3,99.5
114.0,49.2894,21.2739,-6.8,968.4,89.9,3.9,111.6
115.0,48.16778,17.105829999999994,-5.9,969.7,94.9,1.8,55.1
115.0,49.2894,21.2739,-6.6,969.1,88.9,2.4,114.2
116.0,48.16778,17.105829999999994,-6.0,,98.7,1.1,45.2
116.0,49.2894,21.2739,-6.4,969.4,90.0,3.0,114.0
117.0,48.16778,17.105829999999994,-5.8,970.5,100.0,2.1,85.9
117.0,49.2894,21.2739,-6.2,969.5,,2.6,128.2
118.0,48.16778,17.105829999999994,-5.4,970.7,100.0,1.2,34.2
118.0,49.2894,21.2739,-5.9,969.1,88.3,2.2,149.4
119.0,48.16778,17.105829999999994,-5.0,970.3,100.0,1.1,55.4
119.0,49.2894,21.2739,-5.8,969.5,88.2,1.0,149.8
120.0,48.16778,17.105829999999994,-4.6,970.3,100.0,1.7,70.0
120.0,49.2894,21.2739,-5.7,969.2,88.8,1.8,123.3
121.0,48.16778,17.105829999999994,-4.8,970.2,100.0,3.0,78.9
121.0,49.2894,21.2739,-5.5,969.2,88.9,1.1,121.2
122.0,48.16778,17.105829999999994,-4.9,970.5,100.0,2.7,71.3
122.0,49.2894,21.2739,-5.5,969.1,90.7,1.1,94.9
123.0,48.16778,17.105829999999994,,970.5,99.7,1.8,61.3
123.0,49.2894,21.2739,-5.3,968.9,90.8,0.9,338.0
124.0,48.16778,17.105829999999994,-5.0,970.4,99.3,1.3,85.0
124.0,49.2894,,-5.2,968.8,91.0,0.6,161.8
125.0,48.16778,17.105829999999994,-4.8,970.4,99.4,1.6,51.2
125.0,49.2894,21.2739,-5.5,969.0,92.4,0.5,276.3
126.0,48.16778,17.105829999999994,-4.6,970.7,99.7,0.8,103.4
126.0,49.2894,21.2739,-5.2,969.0,84.6,0.3,214.4
127.0,48.16778,17.105829999999994,-4.6,970.5,99.8,1.2,74.0
127.0,49.2894,21.2739,-5.1,969.3,88.8,0.6,315.1
128.0,48.16778,17.105829999999994,-4.2,970.7,99.8,1.7,40.1
128.0,49.2894,21.2739,-4.9,969.5,88.6,0.9,300.8
,48.16778,17.105829999999994,-3.8,970.9,100.0,1.2,71.7
129.0,49.2894,21.2739,-4.2,969.3,87.1,1.0,331.1
130.0,48.16778,17.105829999999994,-3.5,970.4,100.0,2.0,65.6
130.0,49.2894,21.2739,-3.5,968.7,86.4,0.6,17.8
131.0,48.16778,17.105829999999994,-3.2,969.7,100.0,2.2,33.6
131.0,49.2894,21.2739,-3.2,968.2,,0.7,340.8
132.0,48.16778,17.105829999999994,-2.9,969.5,100.0,1.2,54.5
132.0,49.2894,21.2739,-2.6,967.9,86.9,0.5,310.9
133.0,48.16778,17.105829999999994,-2.6,969.2,100.0,0.8,59.0
133.0,,21.2739,-2.2,967.6,85.6,0.6,313.9
134.0,48.16778,17.105829999999994,-2.3,969.1,100.0,1.4,45.2
134.0,49.2894,,-1.9,967.5,86.4,0.3,172.9
135.0,48.16778,17.105829999999994,-2.3,969.1,100.0,1.3,22.5
135.0,49.2894,21.2739,-2.0,967.3,,0.5,293.9
136.0,48.16778,17.105829999999994,,969.0,100.0,0.4,273.3
136.0,49.2894,21.2739,-2.0,966.9,85.5,1.1,342.7
137.0,48.16778,17.105829999999994,-2.0,968.7,100.0,0.8,288.8
137.0,49.2894,21.2739,-2.1,966.6,87.2,0.5,279.2
138.0,48.16778,17.105829999999994,-2.0,968.4,100.0,1.5,322.0
138.0,49.2894,21.2739,-2.2,966.2,86.0,0.6,265.3
139.0,48.16778,17.105829999999994,-2.1,968.5,100.0,1.4,304.2
139.0,49.2894,21.2739,-2.1,965.7,86.9,0.8,286.6
140.0,48.16778,17.105829999999994,-2.6,968.1,100.0,1.5,259.2
140.0,49.2894,21.2739,-2.0,965.5,90.0,1.1,350.8
141.0,48.16778,17.105829999999994,-2.5,968.0,100.0,0.6,228.6
141.0,49.2894,21.2739,-1.9,965.2,92.2,1.5,318.8
142.0,48.16778,17.105829999999994,-2.5,967.4,100.0,0.4,164.2
142.0,49.2894,21.2739,-2.3,964.7,92.5,0.5,247.7
143.0,48.16778,17.105829999999994,-2.6,966.4,100.0,3.0,321.0
143.0,49.2894,21.2739,-3.3,964.1,94.6,0.6,237.9
144.0,48.16778,17.105829999999994,-2.7,966.4,100.0,4.6,316.7
144.0,49.2894,21.2739,-3.3,963.4,96.5,0.5,260.1
145.0,48.16778,17.105829999999994,-3.2,966.4,100.0,5.5,322.4
145.0,49.2894,21.2739,-2.8,963.9,95.6,0.5,341.2
146.0,48.16778,17.105829999999994,,966.1,100.0,6.0,326.6
146.0,49.2894,21.2739,-1.0,963.4,92.9,0.8,308.6
147.0,48.16778,17.105829999999994,-2.5,966.4,100.0,7.0,315.6
,49.2894,21.2739,0.1,963.3,87.6,1.8,279.3
148.0,,17.105829999999994,-2.1,966.7,99.9,5.3,314.3
148.0,49.2894,21.2739,0.0,963.5,87.3,1.1,314.2
149.0,48.16778,17.105829999999994,,966.9,99.7,7.7,313.3
149.0,49.2894,21.2739,-0.2,964.1,86.6,0.9,316.0
150.0,48.16778,17.105829999999994,-1.7,967.3,100.0,7.4,327.5
150.0,49.2894,21.2739,0.0,964.4,83.7,1.4,338.4
151.0,48.16778,,-2.0,967.8,100.0,6.8,313.6
151.0,49.2894,21.2739,-0.2,964.9,81.7,1.3,314.4
152.0,48.16778,17.105829999999994,-1.5,967.9,99.3,5.3,313.6
152.0,49.2894,21.2739,-0.3,965.2,82.4,1.1,348.7
153.0,48.16778,17.105829999999994,-0.6,968.0,94.8,5.5,321.9
153.0,49.2894,21.2739,-0.5,965.0,83.0,2.3,309.6
154.0,48.16778,17.105829999999994,-0.2,968.5,93.1,7.3,301.7
154.0,49.2894,21.2739,-0.3,964.6,83.5,1.9,338.3
155.0,48.16778,17.105829999999994,0.3,968.0,91.2,7.4,306.6
155.0,49.2894,21.2739,-0.6,964.7,84.2,1.9,302.1
156.0,48.16778,17.105829999999994,0.4,967.6,89.4,6.3,317.0
156.0,49.2894,21.2739,-0.3,964.8,81.6,1.7,334.6
157.0,48.16778,17.105829999999994,,966.9,88.2,6.0,319.5
157.0,49.2894,21.2739,-0.9,965.2,84.8,2.1,37.6
158.0,48.16778,17.105829999999994,-0.1,,91.8,3.7,200.6
158.0,49.2894,21.2739,-1.0,965.3,83.6,2.0,330.6
159.0,48.16778,17.105829999999994,-0.8,967.3,94.5,1.7,266.7
159.0,49.2894,21.2739,-1.5,965.4,83.3,1.2,283.9
160.0,48.16778,17.105829999999994,-1.4,967.3,95.2,3.8,323.4
160.0,49.2894,21.2739,-1.8,965.7,83.5,,336.7
161.0,48.16778,17.105829999999994,-1.6,967.4,95.1,2.2,324.7
161.0,49.2894,,-2.0,965.9,86.1,1.4,343.8
162.0,48.16778,17.105829999999994,-2.3,967.5,94.7,0.2,342.3
162.0,49.2894,21.2739,-2.4,966.3,,1.5,342.3
163.0,48.16778,17.105829999999994,-2.4,,97.8,0.5,88.6
163.0,49.2894,21.2739,-2.4,,86.4,1.5,3.1
164.0,48.16778,17.105829999999994,-1.9,967.8,94.5,0.4,230.4
164.0,49.2894,21.2739,-2.4,967.0,86.1,0.8,10.6
165.0,48.16778,17.105829999999994,-2.7,968.2,98.1,1.7,255.2
165.0,49.2894,21.2739,-2.4,966.8,86.7,1.1,32.8
166.0,48.16778,17.105829999999994,-1.8,968.4,95.3,0.4,121.5
166.0,49.2894,21.2739,-2.6,967.0,87.2,0.8,359.3
167.0,48.16778,17.105829999999994,-2.0,968.5,98.6,0.6,287.7
167.0,49.2894,21.2739,-2.5,967.1,87.5,1.0,14.1
168.0,48.16778,17.105829999999994,-1.9,968.9,98.1,,294.5
168.0,49.2894,21.2739,-2.5,966.8,87.8,0.8,345.5
169.0,48.16778,17.105829999999994,-1.1,969.5,100.0,0.7,321.3
169.0,49.2894,21.2739,-2.6,967.0,87.0,1.4,14.7
170.0,48.16778,17.105829999999994,-0.9,969.9,99.5,,78.4
170.0,49.2894,21.2739,-3.0,967.2,86.5,1.1,15.6
171.0,48.16778,17.105829999999994,-1.8,970.9,,0.7,291.1
171.0,49.2894,21.2739,-3.3,967.1,86.8,1.0,20.5
172.0,48.16778,17.105829999999994,-1.4,971.9,100.0,2.1,227.0
172.0,49.2894,21.2739,-3.4,967.4,87.3,0.1,228.8
173.0,48.16778,17.105829999999994,-1.3,971.8,100.0,2.0,243.8
173.0,,21.2739,-3.4,968.0,88.0,0.6,202.7
174.0,48.16778,17.105829999999994,-1.5,972.4,100.0,1.2,104.8
174.0,49.2894,21.2739,-3.4,968.3,,1.0,75.6
175.0,48.16778,17.105829999999994,-2.5,972.9,100.0,0.3,13.2
175.0,49.2894,21.2739,-3.3,968.6,89.5,1.0,65.6
176.0,48.16778,17.105829999999994,-1.8,973.6,100.0,0.6,266.0
176.0,49.2894,21.2739,-2.8,969.2,88.4,0.7,108.8
177.0,48.16778,17.105829999999994,,974.8,100.0,1.6,35.7
177.0,49.2894,21.2739,-2.5,969.6,88.7,0.7,152.5
178.0,48.16778,17.105829999999994,2.6,975.0,98.4,1.3,219.8
178.0,49.2894,21.2739,-2.9,970.0,89.8,1.1,
179.0,48.16778,17.105829999999994,4.8,974.7,78.9,1.7,221.0
179.0,49.2894,21.2739,-2.8,970.1,,0.9,83.8
180.0,48.16778,17.105829999999994,6.7,974.1,69.2,2.8,230.8
180.0,49.2894,21.2739,-2.0,970.1,85.9,1.4,100.2
,48.16778,17.105829999999994,4.9,974.5,72.5,1.5,103.5
181.0,49.2894,21.2739,-1.8,970.5,87.7,0.8,113.7
182.0,48.16778,17.105829999999994,,974.6,78.3,0.6,66.1
182.0,49.2894,21.2739,-2.1,971.0,89.6,1.7,90.4
183.0,,17.105829999999994,2.1,974.9,90.5,1.0,122.2
183.0,49.2894,21.2739,-2.3,971.5,93.7,3.1,114.4
184.0,48.16778,17.105829999999994,1.6,975.2,92.2,1.3,80.3
184.0,49.2894,21.2739,-2.4,971.8,94.9,2.4,123.7
185.0,48.16778,17.105829999999994,-2.3,975.1,99.0,3.3,33.4
185.0,49.2894,21.2739,-2.4,972.2,91.3,2.1,63.9
186.0,48.16778,17.105829999999994,-1.4,975.5,100.0,2.1,37.5
186.0,49.2894,21.2739,-2.6,972.1,97.6,0.6,81.0
187.0,48.16778,17.105829999999994,-2.6,974.9,100.0,3.7,20.5
187.0,49.2894,21.2739,-2.5,972.4,98.0,3.4,105.7
188.0,48.16778,17.105829999999994,-2.2,975.0,100.0,2.6,
188.0,49.2894,21.2739,-2.1,,95.5,2.0,116.6
189.0,48.16778,17.105829999999994,-3.2,975.2,100.0,3.7,46.2
189.0,49.2894,21.2739,-2.0,972.8,95.1,0.7,105.5
190.0,48.16778,17.105829999999994,-2.9,974.6,100.0,4.7,32.5
190.0,49.2894,21.2739,-2.0,973.2,89.9,1.7,139.6
191.0,48.16778,17.105829999999994,-2.5,974.6,100.0,2.1,48.1
191.0,49.2894,21.2739,-2.0,973.2,94.4,0.9,138.0
192.0,48.16778,17.105829999999994,-2.0,974.2,100.0,2.9,33.4
192.0,49.2894,21.2739,-2.0,973.3,93.2,1.9,116.0
193.0,48.16778,17.105829999999994,-0.9,974.1,100.0,2.5,31.3
193.0,49.2894,21.2739,-1.9,973.7,95.4,1.4,111.4
194.0,48.16778,17.105829999999994,-0.4,973.9,100.0,3.1,34.8
194.0,49.2894,21.2739,-2.0,974.1,96.9,2.6,111.5
195.0,48.16778,17.105829999999994,-0.1,973.6,100.0,1.1,30.7
